Date,Price_BE,Load_FR,Gen_FR,Price_CH,Wind_BE,Solar_BE,Load_BE
01/01/2021 00:00,48.19,64600,62414,45.94,484.115,0,8571.4375
01/01/2021 01:00,44.68,63700,60611.5,44.53,674.845,0,8160.9775
01/01/2021 02:00,42.92,60600,58978,41.01,419.54,0,7827.1225
01/01/2021 03:00,40.39,58150,58519.5,39.23,406.6575,0,7628.68
01/01/2021 04:00,40.2,57450,57899.5,38.43,528.645,0,7594.31
01/01/2021 05:00,39.63,57700,58011,39.57,317.4625,0,7650.2975
01/01/2021 06:00,40.09,58050,58683,40.78,349.075,0,7554.275
01/01/2021 07:00,41.27,58600,58912,42.72,293.0675,1.8025,7596.02
01/01/2021 08:00,44.88,59300,60031.5,44.32,216.7525,102.33,7783.4025
01/01/2021 09:00,45,61700,61424,46.14,322.985,313.7,8101.77
01/01/2021 10:00,47.2,63500,62839.5,46.35,646.2325,510.7775,8425.3625
01/01/2021 11:00,50.78,65550,63720,48.9,511.76,589.71,8620.845
01/01/2021 12:00,45.49,66200,63413,48.52,480.625,581.52,8638.4475
01/01/2021 13:00,44.73,63050,62609,48.05,541.7375,453.99,8523.925
01/01/2021 14:00,46.59,61300,62605.5,49.02,532.9225,236.705,8495.3625
01/01/2021 15:00,52.99,61150,64757.5,53.73,446.455,38.6025,8600.685
01/01/2021 16:00,60.26,63800,66016,57.72,392.59,0,9065.8225
01/01/2021 17:00,60.61,67550,67458.5,58.3,344.7525,0,9217.1675
01/01/2021 18:00,60.36,69600,67208,58.12,265.1675,0,9091.8
01/01/2021 19:00,57.4,69150,66956.5,56.46,220.765,0,8875.9525
01/01/2021 20:00,53.86,67100,66074.5,53.89,246.3125,0,8710.365
01/01/2021 21:00,53.45,66150,65536,52.02,281.6575,0,9015.0475
01/01/2021 22:00,49.72,68700,64717.5,48.72,281.1875,0,9078.345
01/01/2021 23:00,46.69,66250,63826,53.24,479.8875,0,8574.1
02/01/2021 00:00,42.43,63550,62242.5,49.66,441.8375,0,8157.385
02/01/2021 01:00,41.09,63000,60572,46.04,258.535,0,7897.42
02/01/2021 02:00,40,60600,59193.5,43.49,221.3175,0,7834.76
02/01/2021 03:00,37.55,59550,59121,42.04,322.6825,0,7940.585
02/01/2021 04:00,39,59950,59915,42.85,263.705,0,8228.1075
02/01/2021 05:00,42.09,61600,61822.5,45.26,259.0225,0,8583.2925
02/01/2021 06:00,44.96,63900,63710.5,49.16,348.185,0,8608.14
02/01/2021 07:00,48.45,66350,65292,53.27,482.425,1.5575,9055.9075
02/01/2021 08:00,52,68500,66976.5,58.83,52.63,77.46,9132.0725
02/01/2021 09:00,52,70300,69140.5,59.45,41.9625,230.6725,9145.5875
02/01/2021 10:00,52.15,71350,70269.5,59.75,142.8925,370.955,9349.035
02/01/2021 11:00,55.95,72600,70797,60.19,412.6275,443.285,9352.055
02/01/2021 12:00,52,72350,70151.5,59.19,108.9925,442.9,9215.375
02/01/2021 13:00,50.69,69400,69385,57.76,64.2725,344.65,9089.58
02/01/2021 14:00,53.45,67500,69140.5,59.17,80.125,185.1625,9085.18
02/01/2021 15:00,59.99,66950,69388.5,61.71,242.085,31.4875,9292.095
02/01/2021 16:00,62,69400,69791.5,64.53,517.005,0,9787.3925
02/01/2021 17:00,63.08,73950,71012.5,64.79,380.1925,0,9965.7325
02/01/2021 18:00,62.17,75700,70751,64.08,221.4225,0,9746.025
02/01/2021 19:00,60.03,73900,69906,61.47,193.7725,0,9155.525
02/01/2021 20:00,55.03,70950,68237,58.58,157.57,0,8730.8125
02/01/2021 21:00,52.25,69500,67818.5,57.88,103.2775,0,8742.2475
02/01/2021 22:00,48.45,71800,66812,56.03,50.015,0,8750.13
02/01/2021 23:00,46.11,69600,63095.5,48.95,3.25,0,9166.0125
03/01/2021 00:00,43,67000,60396.5,42.03,0,0,8522.76
03/01/2021 01:00,39.55,66350,59409.5,39.8,0,0,8117.5075
03/01/2021 02:00,38.63,63700,58464,36.77,7.2725,0,7868.8325
03/01/2021 03:00,36.74,61850,57654,34.87,139.115,0,7716.4275
03/01/2021 04:00,37.17,61600,57588,35.26,292.9675,0,7789.175
03/01/2021 05:00,39.27,62500,58339,36.45,351.4725,0,8005.1925
03/01/2021 06:00,40.02,63800,58979,41.01,189.21,0,8083.89
03/01/2021 07:00,40,65300,59651,42.8,148.8275,1.32,8476.2575
03/01/2021 08:00,48.5,67350,62847,49.06,377.58,63.8225,8898.3625
03/01/2021 09:00,55.51,70400,64611,50.14,639.855,194.085,9385.005
03/01/2021 10:00,53.94,72500,65440.5,50.8,708.085,294.7125,9739.505
03/01/2021 11:00,54.34,74950,66018.5,52.65,665.43,324.45,9897.395
03/01/2021 12:00,49.98,74750,65399.5,50.31,891.11,292.91,9766.28
03/01/2021 13:00,46.33,71200,64006,49.98,1164.79,212.99,9525.6375
03/01/2021 14:00,42.22,69100,63393,50.17,1528.91,110.5975,9435.44
03/01/2021 15:00,59.37,68450,64592,52.78,1788.155,18.0325,9558.945
03/01/2021 16:00,62.12,71000,67150.5,57.77,1894.2675,0,10324.475
03/01/2021 17:00,58.12,75650,68880.5,60.59,1828.8025,0,10503.4125
03/01/2021 18:00,42.9,78000,69496.5,60.93,2066.43,0,10362.585
03/01/2021 19:00,28.46,76100,69372.5,60.09,2077.53,0,9971.97
03/01/2021 20:00,26.84,72750,68486.5,57.99,2115.4,0,9595.3875
03/01/2021 21:00,26.93,70800,68155,56.94,2133.0375,0,9606.05
03/01/2021 22:00,16.56,72700,67383.5,55.04,2152.375,0,9543.8625
03/01/2021 23:00,24.02,69350,66356.5,50.28,2089.5325,0,9330.36
04/01/2021 00:00,19.42,67100,64775,45.45,2109.9875,0,8795.9025
04/01/2021 01:00,20,66400,63059.5,44.5,2116.655,0,8450.37
04/01/2021 02:00,20.71,64000,61945.5,40.86,2127.7625,0,8294.58
04/01/2021 03:00,24.34,62550,61970,41.17,2163.9575,0,8308.66
04/01/2021 04:00,23.25,64250,64522.5,46.09,2160.6775,0,8725.125
04/01/2021 05:00,30.51,68600,68635.5,58.19,2156.3225,0,9789.7325
04/01/2021 06:00,68.25,75750,70590,63.08,2166,0,10670.45
04/01/2021 07:00,71.54,80050,72491,67.82,2166.88,0.9125,11163.84
04/01/2021 08:00,54.5,80500,72983.5,67.72,2166.88,37.6675,11368.1025
04/01/2021 09:00,54.5,81250,73774.5,67.18,2166.88,108.09,11457.2875
04/01/2021 10:00,58.19,81550,74465.5,67.79,2166.88,163.1525,11528.3375
04/01/2021 11:00,59.86,82150,74431.5,67.58,2166.88,183.755,11373.1625
04/01/2021 12:00,58.51,82100,73332,66.92,2166.88,169.8475,11378.38
04/01/2021 13:00,59.32,80000,74240.5,66.83,2166.88,124.8975,11285.0325
04/01/2021 14:00,57.61,78250,71919,66.55,2166.8275,64.385,11343.515
04/01/2021 15:00,60.77,77500,72905,67.82,2166.88,12.31,11535.23
04/01/2021 16:00,67.04,79350,75295.5,71.94,2166.88,0,12237.425
04/01/2021 17:00,76.05,83000,77084,69.54,2166.88,0,12265.2725
04/01/2021 18:00,45.88,84000,77170,68.92,2166.1975,0,11802.62
04/01/2021 19:00,37.43,80400,74233.5,66.07,2166.88,0,11136.635
04/01/2021 20:00,39.07,75900,71863.5,60,2166.3875,0,10520.8025
04/01/2021 21:00,47.1,73350,71285.5,59.12,2156.7375,0,10544.815
04/01/2021 22:00,43.8,75550,70587,56.42,2141.035,0,10406.885
04/01/2021 23:00,67.6,73350,70401,51.65,2107.0925,0,10319.49
05/01/2021 00:00,50,71050,69387.5,50.07,2096.155,0,9613.165
05/01/2021 01:00,44.7,70700,68010,47.22,2094.1825,0,9212.5625
05/01/2021 02:00,37.92,68100,66248.5,45.25,2097.4025,0,8975.6
05/01/2021 03:00,38.42,66700,65266,44.81,2089.005,0,9059.3625
05/01/2021 04:00,53.65,68500,68504.5,48.45,2081.455,0,9393.98
05/01/2021 05:00,46.8,73350,71074.5,57.23,2066.835,0,10145.4525
05/01/2021 06:00,49.08,80100,73987,61.55,2028.2675,0,10800.3975
05/01/2021 07:00,65.98,83850,74956,63.89,2002.7675,1.0275,11400.215
05/01/2021 08:00,83.57,84250,76467.5,63.99,1926.51,43.7475,11645.1925
05/01/2021 09:00,80,84700,76859.5,64.04,1799.19,127.99,11815.415
05/01/2021 10:00,77.88,85100,77493,63.72,1703.29,194.5625,11935.305
05/01/2021 11:00,76.55,85450,78661,63.75,1600.825,232.5725,11842.4
05/01/2021 12:00,79.75,84650,77301,63.03,1506.13,224.705,11830.4275
05/01/2021 13:00,74.87,82100,76256,61.96,1422.52,171.5425,11779.25
05/01/2021 14:00,68.63,80100,74844,61.88,1447.34,92.21,11809.4875
05/01/2021 15:00,67.6,79000,74066.5,63.61,1555.76,17.4075,11778.385
05/01/2021 16:00,75.89,80800,76307,67.3,1688.38,0,12296.715
05/01/2021 17:00,80,85100,78780.5,65.6,1657.7025,0,12339.5225
05/01/2021 18:00,49.9,85950,80140.5,64.08,1563.865,0,11791.4625
05/01/2021 19:00,73.7,82200,75483.5,62.67,1491.9825,0,11142.04
05/01/2021 20:00,60.58,77800,71714,59.5,1466.5875,0,10567.6275
05/01/2021 21:00,60.03,75200,70832.5,58.61,1403.7075,0,10666.8275
05/01/2021 22:00,58.14,77500,70985.5,55.36,1436.655,0,10635.82
05/01/2021 23:00,47.9,74450,69220,55.23,1246.445,0,10376.5325
06/01/2021 00:00,51.4,71850,67832,52.07,1369.63,0,9812.01
06/01/2021 01:00,50.32,71700,67620,51.08,1308.765,0,9510.78
06/01/2021 02:00,48.17,68900,66866,48.75,1335.9075,0,9349.58
06/01/2021 03:00,46.23,67550,65788.5,47.66,1461.69,0,9399.105
06/01/2021 04:00,48.14,69150,67193.5,50.37,1519.6225,0,9649.1475
06/01/2021 05:00,46.5,73650,70790,55.17,1490.135,0,10391.2175
06/01/2021 06:00,87.66,80200,73601,60.09,1410.145,0,11114.655
06/01/2021 07:00,90.35,84050,75385,59.8,1219.2625,1.13,11819.015
06/01/2021 08:00,121.14,84700,78298,60.55,958.8025,52.6625,12097.095
06/01/2021 09:00,115.5,85400,78753,60.64,785.65,170.145,12107.445
06/01/2021 10:00,98.34,86200,79461,60.69,704.9275,273.92,12093.065
06/01/2021 11:00,94.38,87250,79111.5,60.96,546.8375,310.855,11963.6725
06/01/2021 12:00,84.45,86400,78381,60.63,301.5775,269.5925,11993.905
06/01/2021 13:00,86.46,83900,77286,60.14,113.67,185.775,11888.9425
06/01/2021 14:00,82.28,81150,76170,60.63,45.1575,93.1525,11960.3075
06/01/2021 15:00,82.14,79950,75467,60.66,3.1475,18.3025,12139.4425
06/01/2021 16:00,94.18,81950,77304.5,62.31,24.215,0,12694.65
06/01/2021 17:00,139.48,85950,79720,62.42,76.9125,0,12609.33
06/01/2021 18:00,128.04,87150,79497,61.41,44.07,0,12056.7725
06/01/2021 19:00,83.6,82800,76324.5,61.02,268.3575,0,11319.11
06/01/2021 20:00,82.09,78200,73038,58.68,364.0075,0,10836.98
06/01/2021 21:00,73,75650,71851,58.32,333,0,10980.5725
06/01/2021 22:00,73,77900,72169.5,55.22,445.0075,0,10972.8175
06/01/2021 23:00,91.6,74150,69618.5,55.65,100.1525,0,10558.7275
07/01/2021 00:00,68.2,71900,68217.5,52.61,471.495,0,9637.2375
07/01/2021 01:00,42.7,71650,67182.5,51.37,957.4075,0,9284.4225
07/01/2021 02:00,44.07,69000,66128,51.14,1334.3875,0,9026.2675
07/01/2021 03:00,45.5,67850,67029.5,50.1,1260.3,0,9184.9475
07/01/2021 04:00,47,69350,67891,52.89,886.345,0,9590.445
07/01/2021 05:00,69.4,74200,71806.5,59.94,768.5975,0,10357.935
07/01/2021 06:00,53.51,80550,75341.5,68.51,1208.7,0,11096.765
07/01/2021 07:00,78.95,84450,78454,75.43,834.13,0.96,11788.0325
07/01/2021 08:00,76.87,85400,80575,77.49,1269.91,36.46,12029.93
07/01/2021 09:00,77.28,85500,81586.5,78.71,1390.075,112.9625,12110.795
07/01/2021 10:00,80.6,85800,81723,79.93,1575.02,192.285,12210.805
07/01/2021 11:00,78.76,86750,81569,78.69,1454.84,223.8825,12012.6875
07/01/2021 12:00,77.35,86400,80904,79.11,1431.3225,193.4725,11965.1175
07/01/2021 13:00,80.4,83850,79149.5,79.36,1482.1275,138.84,11794.865
07/01/2021 14:00,83.57,81800,78454,83.29,1578.8325,73.465,11876.6025
07/01/2021 15:00,89.68,80900,78737.5,87.35,1696.915,15.0675,12026.785
07/01/2021 16:00,100,82550,80845,94.81,1686.7375,0,12641.2075
07/01/2021 17:00,73.08,85900,82334.5,93.43,1793.4775,0,12560.05
07/01/2021 18:00,54.78,86650,82379,81.44,1860.3175,0,12030.25
07/01/2021 19:00,51.39,82450,80166,69.3,1776.5575,0,11438.2975
07/01/2021 20:00,50.66,78100,75800.5,63.88,1628.9525,0,10903.8975
07/01/2021 21:00,53.05,75700,73712.5,60.88,1427.37,0,11006.4475
07/01/2021 22:00,45.15,78050,73017.5,58.64,1343.8975,0,10966.255
07/01/2021 23:00,46.59,74300,71627.5,59.58,1050.9425,0,10936.785
08/01/2021 00:00,43.9,72450,70750.5,58.26,991.105,0,10710.21
08/01/2021 01:00,40,72650,69950.5,57.61,1077.2075,0,10251.1525
08/01/2021 02:00,40,70550,68783,56.21,1125.59,0,10086.255
08/01/2021 03:00,44.51,69800,68630,55.31,1109.79,0,10048.845
08/01/2021 04:00,48.8,71800,69697.5,57.93,1088.865,0,10398.9825
08/01/2021 05:00,55.41,76800,73512.5,63.6,922.23,0,11435.6125
08/01/2021 06:00,71.92,83550,77915,79.41,791.715,0,12331.62
08/01/2021 07:00,103.54,87450,81260.5,98.2,808.055,1.2525,12691.5725
08/01/2021 08:00,110.45,87850,82942.5,102.03,921.9825,50.095,12789.32
08/01/2021 09:00,109.96,87650,83977,101.08,965.155,138.06,12617.845
08/01/2021 10:00,106.82,86900,84543,100.74,781.7275,226.9225,12577.1375
08/01/2021 11:00,102.37,86550,84521.5,97.7,676.5125,299.975,12348.6925
08/01/2021 12:00,97.61,85800,83165.5,92.61,401.3675,276.28,12399.5025
08/01/2021 13:00,95,82800,81609.5,85.9,143.32,212.81,12230.5375
08/01/2021 14:00,95.42,79300,79921.5,85.82,151.9,118.3725,12222.2625
08/01/2021 15:00,95,77800,79658,90.61,365.225,25.17,12152.0475
08/01/2021 16:00,110,79750,81067,97.45,323.3275,0,12666.5975
08/01/2021 17:00,118.8,84100,82527.5,96,282.595,0,12667.5875
08/01/2021 18:00,114.89,84900,82657,85.42,189.635,0,12259.7275
08/01/2021 19:00,88.06,81150,80377.5,70.26,87.2275,0,11740.33
08/01/2021 20:00,78.5,77100,76786,64.35,34.09,0,11136.2525
08/01/2021 21:00,70,75200,74196,61.51,16.6375,0,11178.555
08/01/2021 22:00,84.43,77800,74142.5,58.4,0.8025,0,11128.04
08/01/2021 23:00,67.69,75200,70944.5,60.08,5.2075,0,10274.605
09/01/2021 00:00,53.34,72400,69631,58.35,4.575,0,9761.115
09/01/2021 01:00,52.68,71250,68976.5,56.15,6.7625,0,9380.0525
09/01/2021 02:00,52.81,68000,67342,52.17,73.53,0,9116.99
09/01/2021 03:00,50.47,66550,66054,49.83,128.595,0,8955.7775
09/01/2021 04:00,51.33,66800,66368,50.61,110.9175,0,9083.5975
09/01/2021 05:00,53.04,68600,68190.5,54.09,38.2025,0,9348.4125
09/01/2021 06:00,57.26,71050,70645,58.28,8.725,0,9673.455
09/01/2021 07:00,59.8,73900,72489,61.8,3.31,2.59,10270.9
09/01/2021 08:00,66.92,76450,73938.5,65.48,38.4175,112.2725,10691.84
09/01/2021 09:00,67.71,78050,75147,67.33,84.3325,342.27,10990.4225
09/01/2021 10:00,68,77950,76483,66.38,18.5575,540.3125,11121.2975
09/01/2021 11:00,67.01,78850,76182.5,66.08,101.5375,647.985,11106.165
09/01/2021 12:00,62.53,78350,75841,63.57,80.2275,642.98,10913.935
09/01/2021 13:00,60,74700,74909,62.51,151.0825,509.01,10757.6225
09/01/2021 14:00,60,72200,74537.5,62.15,302.365,277.4275,10719.88
09/01/2021 15:00,62.78,70800,74342.5,64.79,156.4625,60.3725,10856.5125
09/01/2021 16:00,69.92,73050,78280.5,70.46,186.6425,0,11453.2775
09/01/2021 17:00,71.99,77100,78003,71.09,56.48,0,11560.1275
09/01/2021 18:00,68.95,78750,78921.5,70.33,3.3,0,11094.7125
09/01/2021 19:00,62.66,76400,76139.5,65,21.275,0,10514.6775
09/01/2021 20:00,61.27,73500,74771,60.06,28.9125,0,10086.44
09/01/2021 21:00,57.2,72400,74545,59.17,33.1675,0,10122.6025
09/01/2021 22:00,58.67,75800,74698.5,57.05,82.9925,0,10124.69
09/01/2021 23:00,58.89,73500,72400,58.68,266.78,0,9803.6275
10/01/2021 00:00,59.39,71150,70573,56.41,282.715,0,8408.5025
10/01/2021 01:00,55.48,70450,67489,53.43,312.1125,0,8015.4725
10/01/2021 02:00,50,67550,66612.5,50.74,378.0125,0,7747.025
10/01/2021 03:00,49.24,66150,65258,48.87,372.955,0,7641.985
10/01/2021 04:00,50.43,66000,65289.5,48.29,320.6725,0,7715.8525
10/01/2021 05:00,56.92,67150,66403,50.71,274.505,0,7927.3875
10/01/2021 06:00,54.27,68500,67247,52.69,306.6075,0,8086.535
10/01/2021 07:00,52.69,70400,68950,54.8,250.1025,2.745,8505.835
10/01/2021 08:00,59.6,72700,72011.5,58.65,209.85,115.1775,8922.385
10/01/2021 09:00,64.49,75700,74108.5,59.8,192.5625,337.4775,9441.05
10/01/2021 10:00,66.8,76700,74846.5,60.34,190.305,514.865,9836.1275
10/01/2021 11:00,65.92,77800,75625.5,61.34,275.265,589.67,10125.2525
10/01/2021 12:00,59.79,77250,74103,59.74,316.2075,547.3475,10023.6175
10/01/2021 13:00,53.18,73000,71932,56.13,357.225,405.3875,9781.685
10/01/2021 14:00,54.85,69850,70765.5,55.4,363.095,235.3625,9715.3025
10/01/2021 15:00,56.52,68300,70540,58.34,326.86,54.455,9877.4075
10/01/2021 16:00,62.09,70400,72886,62.11,326.395,0,10711.605
10/01/2021 17:00,66.39,75800,74769.5,66.97,328.8175,0,10802.66
10/01/2021 18:00,87.18,78650,75975,65.05,340.4575,0,10583.375
10/01/2021 19:00,70.42,76900,74574,62.05,483.3325,0,10026.5175
10/01/2021 20:00,61.02,74000,71998,60.08,553.0025,0,9584.6825
10/01/2021 21:00,61.11,72250,72184.5,59.99,589.8,0,9609.0325
10/01/2021 22:00,78.69,75450,71986,59.27,713.695,0,9584.875
10/01/2021 23:00,69.33,74600,70594.5,60,545.3475,0,9488.4075
11/01/2021 00:00,60.26,72200,68561,58.41,712.9425,0,9480.7425
11/01/2021 01:00,55.75,71750,67328.5,58.95,1029.905,0,9188.75
11/01/2021 02:00,47.3,68950,65909.5,57.13,1062.6425,0,9017.26
11/01/2021 03:00,45.53,67800,65982.5,54.04,1244.1125,0,9071.94
11/01/2021 04:00,47.9,69800,68153.5,58.66,1617.4375,0,9532.02
11/01/2021 05:00,67.92,75100,72323,65.51,1579.945,0,10603.125
11/01/2021 06:00,84.36,82250,77641,76,1527.48,0,11578.77
11/01/2021 07:00,64.08,86150,80831,90.17,1597.52,2.3525,12225.88
11/01/2021 08:00,114.43,87000,82212,92.01,1628.045,79.205,12353.83
11/01/2021 09:00,79.9,86900,82865.5,85.05,1764.2575,230.8175,12398.8475
11/01/2021 10:00,65,86500,82796.5,82.77,1935.675,345.86,12407.355
11/01/2021 11:00,47.8,86350,82385.5,77.08,2034.85,382.8425,12194.8125
11/01/2021 12:00,41.25,86050,81546,77.54,2097.81,356.84,12209.615
11/01/2021 13:00,47.3,82400,80917,74.21,2119.8675,274.5225,12134.77
11/01/2021 14:00,47.8,79750,80314,72.36,2140.09,152.9425,12158.8925
11/01/2021 15:00,50,79000,79328,74.38,2166.465,35.765,12338.815
11/01/2021 16:00,93.05,80950,82386.5,79.86,2166.3775,0,12843.165
11/01/2021 17:00,71.9,85600,83912.5,85.6,2166.585,0,12776.665
11/01/2021 18:00,49.9,87200,84640.5,83.7,2166.6075,0,12265.155
11/01/2021 19:00,45.4,82950,82620.5,75.02,2166.7325,0,11614.38
11/01/2021 20:00,24.8,78250,79045.5,70.17,2166.75,0,10932.5825
11/01/2021 21:00,50.33,75850,78070,65.91,2166.2925,0,10899.225
11/01/2021 22:00,46.94,78650,78072.5,62.18,2166.3375,0,10760.775
11/01/2021 23:00,43.62,76650,77325.5,59.65,2166.88,0,10614.1425
12/01/2021 00:00,40.46,73900,76514.5,56.8,2166.63,0,10209.5325
12/01/2021 01:00,39.24,73250,75878,55.1,2166.2175,0,9819.3575
12/01/2021 02:00,37.73,70450,73011,52.02,2166.87,0,9621.0975
12/01/2021 03:00,38.06,69400,72965.5,50.84,2166.58,0,9648.96
12/01/2021 04:00,43.39,70850,74127.5,53.69,2165.5975,0,10043.705
12/01/2021 05:00,48.84,75500,78018.5,61.09,2146.8125,0,11108.78
12/01/2021 06:00,62.59,82250,83143.5,69.07,1986.0425,0,12028.0925
12/01/2021 07:00,62.16,84700,83865,73.58,1879.1525,1.2425,12415.3875
12/01/2021 08:00,74.14,84750,86022.5,76.96,1615.51,42.705,12403.4725
12/01/2021 09:00,68.59,84150,86492.5,72.88,1294.4425,129.435,12354.5225
12/01/2021 10:00,64.34,83650,86835,73.1,1323.05,232.1,12434.3875
12/01/2021 11:00,64.92,83300,86681.5,72.67,1344.8875,309.5875,12249.62
12/01/2021 12:00,61.9,82900,84639,72.69,1550.16,344.215,12257.045
12/01/2021 13:00,59.82,80050,83658.5,70.02,1579.95,340.3825,12205.655
12/01/2021 14:00,64.18,77750,82134.5,70.35,1723.595,225.7725,12233.3925
12/01/2021 15:00,66.47,76350,80933,70.65,1694.85,57.35,12174.4525
12/01/2021 16:00,79.66,77900,81609.5,73.6,1688.565,0,12692.5075
12/01/2021 17:00,92.21,82200,83511,82.74,1422.4075,0,12726.195
12/01/2021 18:00,90.1,83450,82307,79.28,1349.6025,0,12025.485
12/01/2021 19:00,84.09,79250,78515,71.44,1215.6775,0,11332.86
12/01/2021 20:00,55.98,74350,75607,64.03,1124.455,0,10775.61
12/01/2021 21:00,68,71850,75404.5,62.93,1169.11,0,10872.32
12/01/2021 22:00,65.8,74300,74897,60.9,1040.0925,0,10855.59
12/01/2021 23:00,54.47,71700,73914,60.36,1114.6125,0,10105.455
13/01/2021 00:00,53.4,69200,72095,58.73,1038.805,0,9824.87
13/01/2021 01:00,51.67,69200,70448.5,57.57,1045.235,0,9518.6625
13/01/2021 02:00,46.79,66250,69167,55,1105.1025,0,9328.8125
13/01/2021 03:00,45.85,64650,68761.5,54.87,1082.725,0,9409.92
13/01/2021 04:00,52.84,65750,70895.5,58.94,1068.5425,0,9852.1675
13/01/2021 05:00,70,70300,74327.5,64.78,1097.63,0,10961.5
13/01/2021 06:00,69.89,75650,78348.5,74.4,973.2725,0,11981.385
13/01/2021 07:00,73.37,79650,80291,80.72,892.12,4.2525,12444.6875
13/01/2021 08:00,76.94,80700,81508,83.18,928.2225,179.3525,12486.495
13/01/2021 09:00,68.19,81450,82083,78.92,944.69,531.2175,12404.5125
13/01/2021 10:00,65,81300,82249,77.65,946.4275,790.33,12376.5625
13/01/2021 11:00,65.58,81450,82520.5,73.99,826.61,921.7025,12227.9625
13/01/2021 12:00,62.58,80950,81627,72.99,595.77,841.6475,12270.155
13/01/2021 13:00,62.55,77900,80972,73.33,417.7525,607.12,12126.7725
13/01/2021 14:00,64.35,75200,80194,73.93,380.3175,318.5575,12158.0825
13/01/2021 15:00,86.96,73850,79829.5,70.9,412.45,70.17,12187.985
13/01/2021 16:00,100.48,74950,80879,73.3,332.255,0.0025,12753.655
13/01/2021 17:00,109.97,78800,81984,72.49,308.3175,0,12806.57
13/01/2021 18:00,111.01,79800,81924.5,70.86,301.6375,0,12202.145
13/01/2021 19:00,70,75650,78256.5,66.44,267.525,0,11463.11
13/01/2021 20:00,62.17,71200,75787.5,62,146.3325,0,10876.9125
13/01/2021 21:00,58.68,68800,75825.5,61.09,49.3675,0,11027.6225
13/01/2021 22:00,62.8,70950,76029.5,60.04,2.47,0,11043.435
13/01/2021 23:00,67.98,66850,74795,60.6,128.805,0,10342.805
14/01/2021 00:00,59.3,64500,72571,57.74,43.4075,0,9874.0575
14/01/2021 01:00,52.5,64050,70934,57.47,5.99,0,9571.405
14/01/2021 02:00,49.9,61250,68276,52.98,0,0,9380.09
14/01/2021 03:00,44.03,60150,67532,52.02,47.855,0,9466.675
14/01/2021 04:00,47.58,61650,68761.5,58.04,586.665,0,9903.5075
14/01/2021 05:00,60.04,66300,75501,64.09,1151.6,0,11034.275
14/01/2021 06:00,79.9,72950,79824,74.14,1265.0475,0,12066.4725
14/01/2021 07:00,88.82,76750,81802.5,82.37,1467.3875,2.0675,12478.49
14/01/2021 08:00,89.27,77000,83769,85.92,1694.8025,53.285,12526.45
14/01/2021 09:00,89.63,77200,84728.5,85.46,1877.2275,150.68,12295.27
14/01/2021 10:00,91.05,77850,85751.5,87.08,1994.26,237.9625,12252.8475
14/01/2021 11:00,88.75,78750,86306,85.7,2060.1275,284.3,12087.05
14/01/2021 12:00,87.1,78250,85419,83.74,2071.5425,281.11,12095.065
14/01/2021 13:00,83.98,76000,83572.5,84.2,2043.545,231.1825,11924.13
14/01/2021 14:00,79.96,73600,82630.5,86.1,1977.69,128.175,11992.1425
14/01/2021 15:00,83.42,72450,83333,89.04,1974.57,31.7325,12127.7875
14/01/2021 16:00,97.56,73450,85605.5,96.6,2049.4275,0.0125,12789.845
14/01/2021 17:00,90.16,77400,87118.5,97.03,2101.1525,0,12846.2175
14/01/2021 18:00,87.7,78950,85521,87.03,2125.4025,0,12381.58
14/01/2021 19:00,74.58,74600,81788.5,75.3,2100.115,0,11729.9725
14/01/2021 20:00,62.74,70150,78988.5,68.09,2068.1175,0,11080.7175
14/01/2021 21:00,59.82,67950,77693.5,65.09,2037.005,0,11057.3775
14/01/2021 22:00,55.6,70350,76900,61.98,1977.7,0,10985.5975
14/01/2021 23:00,48.98,66700,75073.5,59.81,1703.8475,0,10517.18
15/01/2021 00:00,48.66,63600,72715,55.54,1627.4525,0,10061.3675
15/01/2021 01:00,47.7,62850,70953,54.63,1473.21,0,9718.4275
15/01/2021 02:00,46.6,60700,70014,53.71,1291.085,0,9581.0775
15/01/2021 03:00,48,59700,70288,53.77,1082.0925,0,9633.945
15/01/2021 04:00,51.52,61600,73019.5,57.76,918.5075,0,10023.9275
15/01/2021 05:00,62.97,66700,78315,67.4,830.3475,0,10976.165
15/01/2021 06:00,77.94,73550,82881,87.75,693.2125,0,11959.86
15/01/2021 07:00,91.4,77500,85579.5,100.34,450.695,3.74,12387.375
15/01/2021 08:00,97.76,78350,86340,100.93,200.5875,118.8175,12467.5425
15/01/2021 09:00,90.69,78150,87076.5,98.85,62.3675,349.795,12318.25
15/01/2021 10:00,86.97,77900,87642,95.59,19.235,536.1675,12248.0775
15/01/2021 11:00,79.25,77850,86998.5,91.83,0,670.77,12002.7
15/01/2021 12:00,76.64,77700,85431.5,88.9,0,681.4775,11849.43
15/01/2021 13:00,77.14,75250,83707,87.72,0,567.285,11799.625
15/01/2021 14:00,76.98,72450,82400.5,86.98,0,337.6775,11826.25
15/01/2021 15:00,82,71850,82536.5,89.89,6.915,84.0425,11958.7825
15/01/2021 16:00,95.24,74250,82375,101.88,26.285,0.2375,12497.5225
15/01/2021 17:00,98.02,79200,83369,100.41,3.89,0,12384.0175
15/01/2021 18:00,95.01,80450,83594.5,95.38,0,0,11923.1875
15/01/2021 19:00,77.2,76950,79632,82.4,0,0,11405.6625
15/01/2021 20:00,67.18,72800,75566.5,72.08,0,0,10931.1475
